IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location
156241154,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/29/2015,18:30,SOUTHERN,NONE,0 Block of NEWMONTGOMERY ST,-122.4012101,37.78810408,(37.7881040758724/ -122.401210053923)
150854567,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/29/2015,18:21,MISSION,ARREST/ BOOKED,CAPP ST / 20TH ST,-122.4179645,37.75869682,(37.7586968166489/ -122.41796448376)
150855076,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,18:15,SOUTHERN,NONE,TOWNSEND ST / 6TH ST,-122.3994365,37.77357471,(37.7735747121919/ -122.399436466798)
156241198,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,18:04,CENTRAL,NONE,THE EMBARCADERONORTH ST / GREEN ST,-122.398862,37.800781,(37.8007809996037/ -122.398861971113)
150869475,BURGLARY,BURGLARY/STORE UNDER CONSTRUCTION/ UNLAWFUL ENTRY,Tuesday,9/29/2015,18:00,NORTHERN,NONE,1500 Block of BAY ST,-122.4325304,37.80321403,(37.8032140328664/ -122.43253044394)
150854620,SECONDARY CODES,ATM RELATED CRIME,Tuesday,9/29/2015,18:00,SOUTHERN,NONE,MONTGOMERY ST / MARKET ST,-122.4020702,37.78871987,(37.7887198688133/ -122.402070243227)
150854595,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,18:00,SOUTHERN,NONE,0 Block of SOUTH VAN NESS AV,-122.4183383,37.77266418,(37.7726641818375/ -122.418338317697)
150856698,LARCENY/THEFT,PETTY THEFT BICYCLE,Tuesday,9/29/2015,18:00,TENDERLOIN,NONE,GROVE ST / HYDE ST,-122.4147438,37.77871926,(37.778719262789/ -122.414743835382)
156241336,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,18:00,SOUTHERN,NONE,9TH ST / HOWARD ST,-122.4131631,37.77499264,(37.7749926445385/ -122.413163134276)
150855167,VEHICLE THEFT,STOLEN TRUCK,Tuesday,9/29/2015,18:00,NORTHERN,NONE,800 Block of ELLIS ST,-122.4202128,37.78397891,(37.7839789136387/ -122.420212775999)
150856212,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,9/29/2015,18:00,NORTHERN,NONE,MYRTLE ST / LARKIN ST,-122.4179993,37.78564075,(37.7856407526644/ -122.417999278691)
150854620,FRAUD,CREDIT CARD/ THEFT BY USE OF,Tuesday,9/29/2015,18:00,SOUTHERN,NONE,MONTGOMERY ST / MARKET ST,-122.4020702,37.78871987,(37.7887198688133/ -122.402070243227)
150859705,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/29/2015,18:00,PARK,NONE,1100 Block of CLAYTON ST,-122.446973,37.76222992,(37.7622299195945/ -122.446973031254)
150855101,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/29/2015,17:55,BAYVIEW,NONE,KEITH ST / UNDERWOOD AV,-122.389983,37.72872953,(37.7287295296745/ -122.389982996986)
156241217,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,17:50,CENTRAL,NONE,JONES ST / POST ST,-122.4133581,37.78766372,(37.7876637195721/ -122.413358051141)
150854539,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Tuesday,9/29/2015,17:45,CENTRAL,NONE,800 Block of STOCKTON ST,-122.4077486,37.79363635,(37.7936363546057/ -122.407748570466)
150854539,ROBBERY,ROBBERY/ BODILY FORCE,Tuesday,9/29/2015,17:45,CENTRAL,NONE,800 Block of STOCKTON ST,-122.4077486,37.79363635,(37.7936363546057/ -122.407748570466)
150854539,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Tuesday,9/29/2015,17:45,CENTRAL,NONE,800 Block of STOCKTON ST,-122.4077486,37.79363635,(37.7936363546057/ -122.407748570466)
156240394,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Tuesday,9/29/2015,17:45,SOUTHERN,NONE,400 Block of BRYANT ST,-122.3952605,37.78170349,(37.7817034867796/ -122.395260522807)
150854658,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,9/29/2015,17:40,SOUTHERN,ARREST/ BOOKED,800 Block of MARKET ST,-122.406521,37.78506294,(37.7850629421661/ -122.406520987144)
150854404,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,9/29/2015,17:39,PARK,ARREST/ BOOKED,1500 Block of HAIGHT ST,-122.4477831,37.76995495,(37.7699549503465/ -122.447783070559)
150854404,DRUG/NARCOTIC,SALE OF MARIJUANA,Tuesday,9/29/2015,17:39,PARK,ARREST/ BOOKED,1500 Block of HAIGHT ST,-122.4477831,37.76995495,(37.7699549503465/ -122.447783070559)
150854404,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC,Tuesday,9/29/2015,17:39,PARK,ARREST/ BOOKED,1500 Block of HAIGHT ST,-122.4477831,37.76995495,(37.7699549503465/ -122.447783070559)
150855355,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,17:37,SOUTHERN,NONE,TOWNSEND ST / 7TH ST,-122.4016581,37.77181658,(37.7718165835839/ -122.401658145147)
150854426,ASSAULT,BATTERY,Tuesday,9/29/2015,17:33,INGLESIDE,NONE,1800 Block of FELTON ST,-122.422865,37.72531633,(37.7253163253561/ -122.422865049723)
150857298,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,9/29/2015,17:30,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806,(37.7285280627465/ -122.475647460786)
150854391,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/29/2015,17:16,SOUTHERN,NONE,500 Block of 5TH ST,-122.3999811,37.77762424,(37.7776242389287/ -122.39998111124)
150862996,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,9/29/2015,17:15,CENTRAL,NONE,100 Block of GRANT AV,-122.4050208,37.7880208,(37.7880208011824/ -122.40502080789)
150855361,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/29/2015,17:15,INGLESIDE,NONE,30TH ST / SAN JOSE AV,-122.4232868,37.74229607,(37.7422960681573/ -122.423286810998)
150854313,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/29/2015,17:10,SOUTHERN,ARREST/ BOOKED,4TH ST / KING ST,-122.3941026,37.77638271,(37.7763827130285/ -122.394102624525)
150854341,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,9/29/2015,17:07,MISSION,ARREST/ BOOKED,21ST ST / MISSION ST,-122.4189042,37.75703611,(37.7570361132269/ -122.418904204517)
150854341,WARRANTS,WARRANT ARREST,Tuesday,9/29/2015,17:07,MISSION,ARREST/ BOOKED,21ST ST / MISSION ST,-122.4189042,37.75703611,(37.7570361132269/ -122.418904204517)
150854341,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,9/29/2015,17:07,MISSION,ARREST/ BOOKED,21ST ST / MISSION ST,-122.4189042,37.75703611,(37.7570361132269/ -122.418904204517)
150863706,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM OF VEHICLES,Tuesday,9/29/2015,17:00,CENTRAL,NONE,CHESTNUT ST / JONES ST,-122.4165145,37.80334672,(37.8033467206612/ -122.416514507406)
150854959,RUNAWAY,RUNAWAY,Tuesday,9/29/2015,16:50,PARK,NONE,1200 Block of PAGE ST,-122.4413937,37.77172731,(37.7717273141771/ -122.441393701114)
150854288,OTHER OFFENSES,RESISTING ARREST,Tuesday,9/29/2015,16:50,MISSION,ARREST/ BOOKED,16TH ST / MISSION ST,-122.4196718,37.76505012,(37.7650501214668/ -122.419671780296)
150854959,MISSING PERSON,FOUND PERSON,Tuesday,9/29/2015,16:50,PARK,NONE,1200 Block of PAGE ST,-122.4413937,37.77172731,(37.7717273141771/ -122.441393701114)
150854181,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/29/2015,16:40,SOUTHERN,ARREST/ BOOKED,GOLDEN GATE AV / TAYLOR ST,-122.4102935,37.78223059,(37.7822305870036/ -122.41029351969)
150854238,NON-CRIMINAL,IMPOUNDED VEHICLE,Tuesday,9/29/2015,16:37,SOUTHERN,ARREST/ BOOKED,HARRISON ST / 8TH ST,-122.4085184,37.7737604,(37.773760403167/ -122.408518394535)
150854238,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,9/29/2015,16:37,SOUTHERN,ARREST/ BOOKED,HARRISON ST / 8TH ST,-122.4085184,37.7737604,(37.773760403167/ -122.408518394535)
150854238,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/29/2015,16:37,SOUTHERN,ARREST/ BOOKED,HARRISON ST / 8TH ST,-122.4085184,37.7737604,(37.773760403167/ -122.408518394535)
150855424,BURGLARY,BURGLARY/ HOT PROWL/ FORCIBLE ENTRY,Tuesday,9/29/2015,16:37,INGLESIDE,NONE,300 Block of LONDON ST,-122.4345729,37.72349687,(37.7234968650126/ -122.434572948036)
150854329,ROBBERY,ROBBERY/ ARMED WITH A GUN,Tuesday,9/29/2015,16:30,SOUTHERN,NONE,0 Block of 6TH ST,-122.4089132,37.78121165,(37.7812116507663/ -122.408913229808)
150856507,BURGLARY,BURGLARY/RESIDENCE UNDER CONSTRT/ UNLAWFUL ENTRY,Tuesday,9/29/2015,16:30,MISSION,NONE,100 Block of DANVERS ST,-122.4432677,37.75994023,(37.7599402281706/ -122.443267679127)
150854727,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,9/29/2015,16:30,MISSION,NONE,1700 Block of HARRISON ST,-122.4134922,37.7690826,(37.7690826019573/ -122.413492224653)
156240134,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,9/29/2015,16:15,CENTRAL,NONE,1700 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502,(37.8084350175869/ -122.410774214375)
150854705,FAMILY OFFENSES,ABANDONMENT OF CHILD,Tuesday,9/29/2015,16:12,INGLESIDE,NONE,100 Block of CORA ST,-122.4091291,37.71086302,(37.7108630174367/ -122.409129097129)
150854705,FAMILY OFFENSES,CHILDREN/ ABANDONMENT & NEGLECT OF (GENERAL),Tuesday,9/29/2015,16:12,INGLESIDE,NONE,100 Block of CORA ST,-122.4091291,37.71086302,(37.7108630174367/ -122.409129097129)
150855117,MISSING PERSON,FOUND PERSON,Tuesday,9/29/2015,16:10,INGLESIDE,NONE,100 Block of PERSIA AV,-122.4347643,37.72261614,(37.7226161363136/ -122.434764286692)
150855117,MISSING PERSON,MISSING JUVENILE,Tuesday,9/29/2015,16:10,INGLESIDE,NONE,100 Block of PERSIA AV,-122.4347643,37.72261614,(37.7226161363136/ -122.434764286692)
150854103,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/29/2015,16:07,BAYVIEW,ARREST/ CITED,NEWCOMB AV / LASALLE AV,-122.3850015,37.73307082,(37.7330708173682/ -122.385001533619)
150854153,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Tuesday,9/29/2015,16:06,NORTHERN,ARREST/ BOOKED,900 Block of LARKIN ST,-122.4182019,37.7863251,(37.7863251027379/ -122.418201870328)
150854153,WARRANTS,WARRANT ARREST,Tuesday,9/29/2015,16:06,NORTHERN,ARREST/ BOOKED,900 Block of LARKIN ST,-122.4182019,37.7863251,(37.7863251027379/ -122.418201870328)
150854153,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,9/29/2015,16:06,NORTHERN,ARREST/ BOOKED,900 Block of LARKIN ST,-122.4182019,37.7863251,(37.7863251027379/ -122.418201870328)
150854266,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/29/2015,16:00,PARK,NONE,FULTON ST / STANYAN ST,-122.4546368,37.77476002,(37.7747600205915/ -122.454636839495)
156241273,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/29/2015,16:00,SOUTHERN,NONE,7TH ST / HOWARD ST,-122.4093916,37.7779765,(37.7779765037999/ -122.409391574893)
156241966,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,16:00,SOUTHERN,NONE,800 Block of MISSION ST,-122.4053955,37.78351007,(37.7835100715421/ -122.405395493939)
150854896,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,9/29/2015,16:00,TARAVAL,NONE,1200 Block of 19TH AV,-122.4771112,37.76449029,(37.7644902928075/ -122.477111187189)
150854896,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Tuesday,9/29/2015,16:00,TARAVAL,NONE,1200 Block of 19TH AV,-122.4771112,37.76449029,(37.7644902928075/ -122.477111187189)
150854119,ASSAULT,BATTERY,Tuesday,9/29/2015,15:59,SOUTHERN,ARREST/ BOOKED,1100 Block of MISSION ST,-122.4127367,37.77771244,(37.7777124404316/ -122.412736707425)
156240128,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,15:46,CENTRAL,NONE,FRANCISCO ST / LEAVENWORTH ST,-122.4183438,37.80406963,(37.8040696291271/ -122.418343811443)
150854131,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,9/29/2015,15:45,MISSION,NONE,3100 Block of 17TH ST,-122.4167748,37.76354859,(37.7635485886261/ -122.4167748425)
150854222,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,15:39,MISSION,NONE,200 Block of DOLORES ST,-122.4265901,37.76519101,(37.7651910108919/ -122.426590096146)
150854090,OTHER OFFENSES,SCHOOL/ PUBLIC/ TRESPASS,Tuesday,9/29/2015,15:38,INGLESIDE,ARREST/ CITED,0 Block of PHELAN AV,-122.4522897,37.72569336,(37.7256933575703/ -122.452289660492)
150854078,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/29/2015,15:35,TENDERLOIN,NONE,100 Block of HYDE ST,-122.4156697,37.78211985,(37.7821198488931/ -122.415669661443)
159005519,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,9/29/2015,15:35,TARAVAL,ARREST/ CITED,HOLLOWAY AV / VARELA AV,-122.476069,37.72077923,(37.7207792345056/ -122.476068979436)
159005519,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,9/29/2015,15:35,TARAVAL,ARREST/ CITED,HOLLOWAY AV / VARELA AV,-122.476069,37.72077923,(37.7207792345056/ -122.476068979436)
150856820,BURGLARY,BURGLARY/ FORCIBLE ENTRY,Tuesday,9/29/2015,15:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
156240968,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/29/2015,15:30,NORTHERN,NONE,100 Block of LARKIN ST,-122.4166077,37.77913875,(37.7791387543353/ -122.416607695115)
150854874,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,9/29/2015,15:30,BAYVIEW,NONE,1700 Block of PALOU AV,-122.3937772,37.73553784,(37.7355378380229/ -122.393777241684)
156240219,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,15:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
150855139,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/29/2015,15:30,TARAVAL,NONE,500 Block of JOHNMUIR DR,-122.492068,37.71436155,(37.7143615498756/ -122.49206801734)
156240140,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Tuesday,9/29/2015,15:30,CENTRAL,NONE,HYDE ST / POST ST,-122.4166424,37.78724504,(37.787245037815/ -122.416642370005)
150854006,NON-CRIMINAL,AIDED CASE/ MENTAL DISTURBED,Tuesday,9/29/2015,15:20,MISSION,NONE,600 Block of POTRERO AV,-122.4072542,37.76127804,(37.7612780377437/ -122.407254213895)
150853989,OTHER OFFENSES,RESISTING ARREST,Tuesday,9/29/2015,15:19,TENDERLOIN,ARREST/ BOOKED,TURK ST / HYDE ST,-122.4156949,37.7825852,(37.7825851968467/ -122.415694922134)
150853989,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,9/29/2015,15:19,TENDERLOIN,ARREST/ BOOKED,TURK ST / HYDE ST,-122.4156949,37.7825852,(37.7825851968467/ -122.415694922134)
150853989,DRUG/NARCOTIC,POSSESSION OF COCAINE,Tuesday,9/29/2015,15:19,TENDERLOIN,ARREST/ BOOKED,TURK ST / HYDE ST,-122.4156949,37.7825852,(37.7825851968467/ -122.415694922134)
150853945,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,9/29/2015,15:15,PARK,ARREST/ BOOKED,1600 Block of HAIGHT ST,-122.449942,37.76967964,(37.7696796386185/ -122.449942040795)
150854307,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,15:15,NORTHERN,NONE,2000 Block of LOMBARD ST,-122.4352652,37.80006167,(37.8000616729806/ -122.435265198616)
150854175,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,9/29/2015,15:00,TARAVAL,NONE,2600 Block of SAN JOSE AV,-122.4507245,37.71586212,(37.7158621157209/ -122.45072448593)
156240792,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,9/29/2015,15:00,RICHMOND,NONE,6400 Block of GEARY BL,-122.4885018,37.78004387,(37.7800438685643/ -122.488501778775)
150856610,FRAUD,CREDIT CARD/ THEFT BY USE OF,Tuesday,9/29/2015,15:00,TARAVAL,NONE,2100 Block of 44TH AV,-122.5028739,37.74650918,(37.7465091842228/ -122.502873913699)
150854175,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,9/29/2015,15:00,TARAVAL,NONE,2600 Block of SAN JOSE AV,-122.4507245,37.71586212,(37.7158621157209/ -122.45072448593)
150857351,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/29/2015,15:00,NORTHERN,NONE,100 Block of RETIRO WY,-122.4379505,37.8057563,(37.8057563043169/ -122.437950487437)
150856610,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,9/29/2015,15:00,TARAVAL,NONE,2100 Block of 44TH AV,-122.5028739,37.74650918,(37.7465091842228/ -122.502873913699)
150854125,NON-CRIMINAL,DEATH REPORT/ NATURAL CAUSES,Tuesday,9/29/2015,15:00,CENTRAL,NONE,200 Block of KEARNY ST,-122.4039157,37.79053899,(37.790538993725/ -122.403915681571)
150856610,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,15:00,TARAVAL,NONE,2100 Block of 44TH AV,-122.5028739,37.74650918,(37.7465091842228/ -122.502873913699)
150854802,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,15:00,CENTRAL,NONE,300 Block of POST ST,-122.4075911,37.78834012,(37.7883401187101/ -122.407591091073)
150855383,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Tuesday,9/29/2015,15:00,MISSION,NONE,600 Block of VALENCIA ST,-122.4217477,37.76274366,(37.7627436601147/ -122.421747650463)
150855327,NON-CRIMINAL,LOST PROPERTY,Tuesday,9/29/2015,15:00,TENDERLOIN,NONE,200 Block of POWELL ST,-122.4082017,37.78688491,(37.7868849113107/ -122.408201657254)
156239961,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,14:56,NORTHERN,NONE,GREENWICH ST / LAGUNA ST,-122.4309396,37.79957889,(37.7995788883123/ -122.430939617958)
150853973,ASSAULT,BATTERY,Tuesday,9/29/2015,14:45,PARK,NONE,1700 Block of TURK ST,-122.4374939,37.77987044,(37.7798704351211/ -122.437493921383)
150844869,NON-CRIMINAL,TRAFFIC ACCIDENT,Tuesday,9/29/2015,14:41,SOUTHERN,ARREST/ BOOKED,HOWARD ST / 10TH ST,-122.4143706,37.77404184,(37.7740418385041/ -122.414370627495)
150854335,LARCENY/THEFT,GRAND THEFT FROM PERSON,Tuesday,9/29/2015,14:40,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,(37.7564864109309/ -122.406539115148)
150854272,ROBBERY,ROBBERY/ ARMED WITH A KNIFE,Tuesday,9/29/2015,14:30,BAYVIEW,NONE,3RD ST / PALOU AV,-122.3909717,37.73401522,(37.7340152180723/ -122.390971734551)
150853832,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,9/29/2015,14:11,NORTHERN,ARREST/ BOOKED,1600 Block of BROADWAY ST,-122.424262,37.79568405,(37.7956840509491/ -122.424261978935)
150853854,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Tuesday,9/29/2015,14:10,CENTRAL,NONE,100 Block of GEARY ST,-122.4058415,37.7877191,(37.7877190985177/ -122.405841476462)
150856206,ROBBERY,ROBBERY ON THE STREET/ STRONGARM,Tuesday,9/29/2015,14:10,MISSION,NONE,2700 Block of HARRISON ST,-122.4120411,37.75341009,(37.7534100942238/ -122.412041125438)
156240190,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,9/29/2015,14:05,SOUTHERN,NONE,0 Block of 3RD ST,-122.4028355,37.7868009,(37.7868009028384/ -122.402835528142)
150854357,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,14:00,CENTRAL,NONE,600 Block of BAY ST,-122.4178897,37.80513854,(37.8051385431207/ -122.417889673593)
150854448,TRESPASS,TRESPASSING,Tuesday,9/29/2015,14:00,SOUTHERN,NONE,400 Block of JESSIE ST,-122.4085344,37.78203256,(37.7820325646934/ -122.408534383763)
156241427,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,14:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,(37.775420706711/ -122.403404791479)
150857282,DISORDERLY CONDUCT,DISTURBING THE PEACE/ FIGHTING,Tuesday,9/29/2015,14:00,PARK,NONE,0 Block of VEGA ST,-122.4458936,37.78012429,(37.7801242878056/ -122.445893581212)
150857282,OTHER OFFENSES,SCHOOL PROPERTY/ DISTURBANCE ON,Tuesday,9/29/2015,14:00,PARK,NONE,0 Block of VEGA ST,-122.4458936,37.78012429,(37.7801242878056/ -122.445893581212)
156240112,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,13:48,CENTRAL,NONE,1900 Block of JONES ST,-122.4156462,37.79939229,(37.7993922855014/ -122.415646156989)
156245770,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,13:45,SOUTHERN,NONE,200 Block of 7TH ST,-122.4086487,37.77731103,(37.7773110274033/ -122.40864873517)
150853666,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Tuesday,9/29/2015,13:45,TENDERLOIN,ARREST/ BOOKED,300 Block of ELLIS ST,-122.4119876,37.78502266,(37.7850226622786/ -122.411987643595)
150853672,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Tuesday,9/29/2015,13:45,RICHMOND,NONE,400 Block of 6TH AV,-122.4642799,37.7800333,(37.7800332991006/ -122.464279879446)
150853666,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,9/29/2015,13:45,TENDERLOIN,ARREST/ BOOKED,300 Block of ELLIS ST,-122.4119876,37.78502266,(37.7850226622786/ -122.411987643595)
156239842,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,13:35,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,(37.7725405391593/ -122.466204667893)
150853729,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/29/2015,13:32,MISSION,NONE,0 Block of FORD ST,-122.431766,37.76194224,(37.7619422381099/ -122.431766025715)
150853729,WEAPON LAWS,SUSPICIOUS PACKAGE,Tuesday,9/29/2015,13:32,MISSION,NONE,0 Block of FORD ST,-122.431766,37.76194224,(37.7619422381099/ -122.431766025715)
150857066,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,9/29/2015,13:30,TARAVAL,NONE,1600 Block of 27TH AV,-122.4851711,37.7566448,(37.7566448040584/ -122.485171124169)
150857113,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,9/29/2015,13:30,INGLESIDE,NONE,MISSION ST / SILVER AV,-122.431295,37.72872979,(37.7287297938303/ -122.431295002963)
150853575,OTHER OFFENSES,DRIVERS LICENSE/ SUSPENDED OR REVOKED,Tuesday,9/29/2015,13:27,BAYVIEW,ARREST/ CITED,OAKDALE AV / LOOMIS ST,-122.4043088,37.74252189,(37.7425218927281/ -122.404308773077)
150855753,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Tuesday,9/29/2015,13:19,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835,(37.7985083480435/ -122.409791662293)
150853804,BURGLARY,BURGLARY/ VEHICLE (ARREST MADE),Tuesday,9/29/2015,13:15,CENTRAL,ARREST/ BOOKED,FILBERT ST / LEAVENWORTH ST,-122.4175897,37.80034061,(37.8003406138473/ -122.417589710606)
150853484,NON-CRIMINAL,FOUND PROPERTY,Tuesday,9/29/2015,13:15,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,(37.7725405391593/ -122.466204667893)
150856751,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,9/29/2015,13:15,INGLESIDE,NONE,4800 Block of MISSION ST,-122.4379924,37.72062112,(37.7206211151044/ -122.437992398571)
150853804,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,9/29/2015,13:15,CENTRAL,ARREST/ BOOKED,FILBERT ST / LEAVENWORTH ST,-122.4175897,37.80034061,(37.8003406138473/ -122.417589710606)
150853490,ASSAULT,BATTERY,Tuesday,9/29/2015,13:07,MISSION,ARREST/ BOOKED,1000 Block of POTRERO AV,-122.4065391,37.75648641,(37.7564864109309/ -122.406539115148)
150853616,OTHER OFFENSES,FAILURE TO REGISTER AS SEX OFFENDER,Tuesday,9/29/2015,13:04,TENDERLOIN,ARREST/ BOOKED,EDDY ST / TAYLOR ST,-122.4109552,37.78413995,(37.7841399509594/ -122.410955248906)
150853503,ASSAULT,BATTERY,Tuesday,9/29/2015,13:00,INGLESIDE,NONE,0 Block of BLYTHDALE AV,-122.4177204,37.71066123,(37.7106612347749/ -122.417720424652)
150860097,ASSAULT,BATTERY,Tuesday,9/29/2015,13:00,NORTHERN,NONE,3500 Block of FILLMORE ST,-122.4363282,37.80175154,(37.8017515400431/ -122.436328202384)
150854250,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,9/29/2015,12:45,MISSION,ARREST/ BOOKED,1000 Block of POTRERO AV,-122.4065391,37.75648641,(37.7564864109309/ -122.406539115148)
150853638,VANDALISM,MALICIOUS MISCHIEF/ VANDALISM,Tuesday,9/29/2015,12:35,NORTHERN,NONE,1200 Block of VANNESS AV,-122.4218856,37.78731206,(37.78731205664/ -122.421885585728)
156245742,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,9/29/2015,12:35,SOUTHERN,NONE,300 Block of BRANNAN ST,-122.3937927,37.78056819,(37.780568189983/ -122.393792694385)
